item_id,item_name,combined_columns
375850,Island Defense,Island Defense Action Stereo7 GamesIsland Defense chidvd Action 2015 Stereo7 Games
375870,SLIDE: platformer,SLIDE: platformer Indie APAS gamesSLIDE: platformer DeEggMeister Indie 2015 APAS games
375910,Anno 2205,Anno 2205 Simulation Blue ByteAnno 2205 Infixation Simulation 2015 Blue Byte
375930,Trap Them,Trap Them Action Juri SchupiloTrap Them chidvd Action 2015 Juri Schupilo
375950,Viridi,Viridi Casual Ice Water GamesViridi sad-commie Casual 2015 Ice Water Games
37600,Windosill,"Windosill Adventure Vectorpark, Inc.Windosill Astrelt Adventure 2009 Vectorpark, Inc."
376120,Assault CorpsII,Assault CorpsII Action AOS GAMEAssault CorpsII 76561198277602337 Action 2015 AOS GAME
376130,Illuminascii,Illuminascii Action DDD WaresIlluminascii 94567 Action 2015 DDD Wares
376140,SAGA,"SAGA Free to Play Silverlode Interactive,Wasatch GamesSAGA chidvd Free to Play 2008 Silverlode Interactive,Wasatch Games"
376150,Industry Transporters,Industry Transporters Simulation Markus FickIndustry Transporters phrostb Simulation 2015 Markus Fick
376210,The Isle,The Isle Action Afterthought LLCThe Isle dijakeplays Action 2015 Afterthought LLC
376250,Ground Breakers,Ground Breakers Indie UnitedIndieGround Breakers phrostb Indie 2016 UnitedIndie
376300,GUILTY GEAR Xrd -SIGN-,GUILTY GEAR Xrd -SIGN- Action Arc System WorksGUILTY GEAR Xrd -SIGN- Forty-Nine Action 2015 Arc System Works
376310,Otherland,Otherland Indie Drago EntertainmentOtherland chidvd Indie 2015 Drago Entertainment
376350,OVERGRAVITY,OVERGRAVITY Action CPsoftOVERGRAVITY phrostb Action 2015 CPsoft
376520,Kelvin and the Infamous Machine,Kelvin and the Infamous Machine Adventure BlytsKelvin and the Infamous Machine 76561198060177221 Adventure 2016 Blyts
376560,Big Fish Legend,Big Fish Legend Adventure Igry.ruBig Fish Legend chidvd Adventure 2015 Igry.ru
376570,WildStar,WildStar Free to Play Carbine StudiosWildStar ii_voltage_ii Free to Play 2014 Carbine Studios
376730,Monument,Monument Action D-GamesMonument chidvd Action 2015 D-Games
376750,World War II GI,World War II GI Action TNT TeamWorld War II GI chidvd Action 1999 TNT Team
376760,Big Thinkers Kindergarten,Big Thinkers Kindergarten Casual Humongous EntertainmentBig Thinkers Kindergarten chidvd Casual 2015 Humongous Entertainment
376770,Big Thinkers 1st Grade,Big Thinkers 1st Grade Casual Humongous EntertainmentBig Thinkers 1st Grade chidvd Casual 2015 Humongous Entertainment
376780,Sherlock Holmes Consulting Detective: The Case of the Tin Soldier,Sherlock Holmes Consulting Detective: The Case of the Tin Soldier Adventure Zojoi StudiosSherlock Holmes Consulting Detective: The Case of the Tin Soldier phrostb Adventure 2015 Zojoi Studios
376790,Sherlock Holmes Consulting Detective: The Case of the Mystified Murderess,Sherlock Holmes Consulting Detective: The Case of the Mystified Murderess Adventure Zojoi StudiosSherlock Holmes Consulting Detective: The Case of the Mystified Murderess chidvd Adventure 2015 Zojoi Studios
376870,Minecraft: Story Mode - A Telltale Games Series,Minecraft: Story Mode - A Telltale Games Series Adventure Telltale GamesMinecraft: Story Mode - A Telltale Games Series diego9031 Adventure 2015 Telltale Games
376920,Tiki Man,Tiki Man Action Anarchy EnterprisesTiki Man UTNerd24 Action 2015 Anarchy Enterprises
37700,Darkest of Days,Darkest of Days Action 8monkey LabsDarkest of Days acorn13 Action 2009 8monkey Labs
377040,Professor Teaches® Excel 2013 & 365,Professor Teaches® Excel 2013 & 365 Software Training Individual SoftwareProfessor Teaches® Excel 2013 & 365 thugnificent Software Training 2015 Individual Software
377050,Professor Teaches® Word 2013 & 365,Professor Teaches® Word 2013 & 365 Software Training Individual SoftwareProfessor Teaches® Word 2013 & 365 thugnificent Software Training 2015 Individual Software
377070,Noctropolis,"Noctropolis Adventure Flashpoint Studios,Nightdive StudiosNoctropolis chidvd Adventure 1994 Flashpoint Studios,Nightdive Studios"
377080,Hatoful Boyfriend: Holiday Star,"Hatoful Boyfriend: Holiday Star Adventure Mediatonic,The Irregular CorporationHatoful Boyfriend: Holiday Star phrostb Adventure 2015 Mediatonic,The Irregular Corporation"
377100,UnderEarth,UnderEarth Adventure CrackerJack GamesUnderEarth Steamified Adventure 2016 CrackerJack Games
377140,Hide & Hold Out - H2o,Hide & Hold Out - H2o Action Red Abyss SoftwareHide & Hold Out - H2o 76561198046958203 Action 2016 Red Abyss Software
377150,Tactical Genius,Tactical Genius Free to Play Pixeltales.ruTactical Genius pwrt Free to Play 2017 Pixeltales.ru
377160,Fallout 4,Fallout 4 RPG Bethesda Game StudiosFallout 4 76561198089393905 RPG 2015 Bethesda Game Studios
377190,Pale Echoes,Pale Echoes Indie Wyrmling ProductionsPale Echoes Steamified Indie 2015 Wyrmling Productions
377280,Alarameth TD,Alarameth TD Indie Matt GadientAlarameth TD chidvd Indie 2015 Matt Gadient
377290,Biodrone Battle,Biodrone Battle Action voodoosoftBiodrone Battle EizanAratoFujimaki Action 2015 voodoosoft
377310,The Tower Of Elements,The Tower Of Elements Action Wulo GamesThe Tower Of Elements chidvd Action 2015 Wulo Games
377360,Western Press,Western Press Action Bandit-1Western Press Eack Action 2016 Bandit-1
377430,Who Is Mike,Who Is Mike Casual FerventWho Is Mike chidvd Casual 2015 Fervent
377450,Lost Lands: Dark Overlord,Lost Lands: Dark Overlord Adventure FIVE-BN GAMESLost Lands: Dark Overlord phrostb Adventure 2015 FIVE-BN GAMES
377460,Chicken Invaders 3,Chicken Invaders 3 Action InterAction studiosChicken Invaders 3 thugnificent Action 2015 InterAction studios
377470,ENKI,ENKI Adventure Storm in a TeacupENKI phrostb Adventure 2015 Storm in a Teacup
377500,Prismatica,Prismatica Casual Loomus GamesPrismatica chidvd Casual 2015 Loomus Games
377530,侠客风云传(Tale of Wuxia),侠客风云传(Tale of Wuxia) Adventure Heluo Studio侠客风云传(Tale of Wuxia) 2768820078 Adventure 2016 Heluo Studio
377550,Unfair Jousting Fair,Unfair Jousting Fair Casual RodajaUnfair Jousting Fair Aussiefella_69 Casual 2015 Rodaja
377570,Space Drifters 2D,Space Drifters 2D Indie Matthew CoyleSpace Drifters 2D chidvd Indie 2016 Matthew Coyle
377590,IRFaceRig,IRFaceRig Animation &amp; Modeling Holotech StudiosIRFaceRig 76561198070565427 Animation &amp; Modeling 2016 Holotech Studios
377600,Tcheco in the Castle of Lucio,Tcheco in the Castle of Lucio Action Marcelo BarbosaTcheco in the Castle of Lucio chidvd Action 2015 Marcelo Barbosa
377660,Blockwick 2,Blockwick 2 Casual Kieffer Bros.Blockwick 2 chidvd Casual 2015 Kieffer Bros.
377710,Idol Magical Girl Chiru Chiru Michiru Part 1,Idol Magical Girl Chiru Chiru Michiru Part 1 Adventure FrontwingIdol Magical Girl Chiru Chiru Michiru Part 1 13971397 Adventure 2015 Frontwing
377720,Idol Magical Girl Chiru Chiru Michiru Part 2,Idol Magical Girl Chiru Chiru Michiru Part 2 Adventure FrontwingIdol Magical Girl Chiru Chiru Michiru Part 2 13971397 Adventure 2015 Frontwing
377760,Fox & Flock,Fox & Flock Casual Smarter GamesFox & Flock chidvd Casual 2015 Smarter Games
377840,FINAL FANTASY IX,FINAL FANTASY IX RPG Square EnixFINAL FANTASY IX damayo RPG 2016 Square Enix
377860,Mushihimesama,"Mushihimesama Action CAVE Interactive CO.,LTD.Mushihimesama holgast Action 2015 CAVE Interactive CO.,LTD."
377870,DARIUSBURST Chronicle Saviours,DARIUSBURST Chronicle Saviours Action PyramidDARIUSBURST Chronicle Saviours 76561198045884541 Action 2015 Pyramid
377890,Blue Libra,Blue Libra Action Orator GamesBlue Libra 76561198070585472 Action 2011 Orator Games
377900,Empire TV Tycoon,Empire TV Tycoon Casual Dreamsite GamesEmpire TV Tycoon prettyhm02forawhiteguy Casual 2015 Dreamsite Games
377980,Mortos,Mortos Action Cargiolli LucianoMortos piepai Action 2016 Cargiolli Luciano
37800,QuantZ,QuantZ Indie GamerizonQuantZ FEEEEESH Indie 2009 Gamerizon
378030,Cardinal Quest 2,Cardinal Quest 2 Indie Randomnine LtdCardinal Quest 2 76561197992681922 Indie 2015 Randomnine Ltd
378080,Rack N Ruin,Rack N Ruin Action LifeSpark EntertainmentRack N Ruin 750805 Action 2015 LifeSpark Entertainment
378090,Rebel Wings,Rebel Wings Action Butlerstyle EntertainmentRebel Wings DeadCyngus Action 2016 Butlerstyle Entertainment
378100,Nyctophobia,Nyctophobia Adventure Lightning Man MediaNyctophobia ii_voltage_ii Adventure 2015 Lightning Man Media
378110,Hack RUN,Hack RUN Adventure i273 LLCHack RUN chidvd Adventure 2015 i273 LLC
378260,Fortify,Fortify Action Holgersson EntertainmentFortify 76561198017659661 Action 2016 Holgersson Entertainment
378270,Putrefaction,Putrefaction Action Kazakov OlegPutrefaction chidvd Action 2015 Kazakov Oleg
378280,Pump-Action Captain,Pump-Action Captain Early Access BrainDead GamesPump-Action Captain chidvd Early Access 2015 BrainDead Games
378300,The Knobbly Crook: Chapter I - The Horse You Sailed In On,The Knobbly Crook: Chapter I - The Horse You Sailed In On Adventure Gnarled Scar ManipulationsThe Knobbly Crook: Chapter I - The Horse You Sailed In On Infixation Adventure 2015 Gnarled Scar Manipulations
378370,Nomad,Nomad Action Diminished StudiosNomad tarjla Action 2015 Diminished Studios
378390,Production Inc.,Production Inc. Casual Solo InstinctProduction Inc. 76561198030021498 Casual 2015 Solo Instinct
378420,Jurassic Island: The Dinosaur Zoo,Jurassic Island: The Dinosaur Zoo Strategy FrameLineNetworkJurassic Island: The Dinosaur Zoo phrostb Strategy 2015 FrameLineNetwork
378450,Robot Tsunami,Robot Tsunami Action Ground Up Games Pty Ltd ®Robot Tsunami 76561198070585472 Action 2016 Ground Up Games Pty Ltd ®
378480,Badland Bandits,Badland Bandits Action Wild Wolf StdBadland Bandits 76561198054465623 Action 2015 Wild Wolf Std
378490,Sunny Hillride,Sunny Hillride Casual SyneticSunny Hillride chidvd Casual 2016 Synetic
378510,"Witches, Heroes and Magic","Witches, Heroes and Magic Action Michael SwanWitches, Heroes and Magic chidvd Action 2015 Michael Swan"
378530,Nature's Zombie Apocalypse,Nature's Zombie Apocalypse Action AniodeNature's Zombie Apocalypse thugnificent Action 2015 Aniode
378570,Robo Miner,Robo Miner Casual reiti.netRobo Miner chidvd Casual 2013 reiti.net
378580,Untamed: Life Of A Cougar,Untamed: Life Of A Cougar Action OCCA StudiosUntamed: Life Of A Cougar phrostb Action 2015 OCCA Studios
378590,Forest Warrior,Forest Warrior Action Inferno StudioForest Warrior chidvd Action 2015 Inferno Studio
378610,Valley,Valley Action Blue Isle StudiosValley 76561198042170355 Action 2016 Blue Isle Studios
378660,Blues and Bullets,Blues and Bullets Adventure A Crowd of MonstersBlues and Bullets phrostb Adventure 2015 A Crowd of Monsters
378720,Thea: The Awakening,Thea: The Awakening Indie MuHa GamesThea: The Awakening coolslayer666 Indie 2015 MuHa Games
378790,神楽道中記(KaguraDouchuuki),神楽道中記(KaguraDouchuuki) RPG DebonosuWorks Inc.神楽道中記(KaguraDouchuuki) hinorei RPG 2015 DebonosuWorks Inc.
378830,The Princess' Heart,The Princess' Heart Adventure RosePortal GamesThe Princess' Heart 76561198003056556 Adventure 2015 RosePortal Games
378850,Galagan's Island: Reprymian Rising,Galagan's Island: Reprymian Rising Action Skinny Jean Death StudiosGalagan's Island: Reprymian Rising chidvd Action 2015 Skinny Jean Death Studios
378930,Pesadelo - Regressão,Pesadelo - Regressão Action Skyjaz GamesPesadelo - Regressão phrostb Action 2016 Skyjaz Games
379210,Wayward,Wayward Adventure UnlokWayward lordoftheguppies Adventure 2016 Unlok
379260,Atlantic Quest Solitaire,Atlantic Quest Solitaire Casual rokaplayAtlantic Quest Solitaire piepai Casual 2015 rokaplay
379290,Sumo Revise,"Sumo Revise Action John Szymanski,Evan Szymanski,David SzymanskiSumo Revise chidvd Action 2015 John Szymanski,Evan Szymanski,David Szymanski"
379320,Clandestinity of Elsie,"Clandestinity of Elsie Action Cole Neumann,Albin BernhardssonClandestinity of Elsie chidvd Action 2015 Cole Neumann,Albin Bernhardsson"
379340,Buggy,Buggy Racing UrbanscanBuggy phrostb Racing 2015 Urbanscan
379350,Sol Divide,Sol Divide Action PsikyoSol Divide phrostb Action 2015 Psikyo
379370,Mobile Light Force,Mobile Light Force Action PsikyoMobile Light Force phrostb Action 2015 Psikyo
379380,ReLoaded,ReLoaded Action UrbanscanReLoaded phrostb Action 2015 Urbanscan
379390,Superstar Dance Club,Superstar Dance Club Casual Atomic PlanetSuperstar Dance Club phrostb Casual 2015 Atomic Planet
379520,DELTAZEAL,DELTAZEAL Action TRIANGLE SERVICEDELTAZEAL 76561198045884541 Action 2015 TRIANGLE SERVICE
379640,Bloo Kid 2,Bloo Kid 2 Action winterworks GmbHBloo Kid 2 ii_voltage_ii Action 2014 winterworks GmbH
379720,DOOM,DOOM Action id SoftwareDOOM 76561198066046412 Action 2016 id Software
379760,Gravity Error,Gravity Error Indie Faris MohammedGravity Error chidvd Indie 2015 Faris Mohammed
379960,Mahjong Pretty Girls Battle : School Girls Edition,Mahjong Pretty Girls Battle : School Girls Edition Casual Zoo CorporationMahjong Pretty Girls Battle : School Girls Edition MistPony Casual 2015 Zoo Corporation
379980,Panzermadels: Tank Dating Simulator,Panzermadels: Tank Dating Simulator Adventure DEVGRU-PPanzermadels: Tank Dating Simulator GREENMAN41 Adventure 2016 DEVGRU-P
379990,Hush,Hush Action Game Studio 78Hush chidvd Action 2015 Game Studio 78
380,Half-Life 2: Episode One,Half-Life 2: Episode One Action ValveHalf-Life 2: Episode One maplemage Action 2006 Valve
3800,Advent Rising,Advent Rising Action GlyphX GamesAdvent Rising chidvd Action 2005 GlyphX Games
38000,Mahjong Quest,Mahjong Quest Casual iWinMahjong Quest pixeltom Casual 2009 iWin
380000,MiniOne Racing,MiniOne Racing Casual FrogamesMiniOne Racing phrostb Casual 2008 Frogames
380020,Three Heroes,Three Heroes Action Cats Who PlayThree Heroes chidvd Action 2015 Cats Who Play
380100,Flute Master,Flute Master Indie Insignio LabsFlute Master phrostb Indie 2016 Insignio Labs
380120,Celia's Quest,Celia's Quest Adventure Duckvalley ProductionsCelia's Quest phrostb Adventure 2015 Duckvalley Productions
380140,The Secret of Tremendous Corporation,"The Secret of Tremendous Corporation Adventure Sebastian Krzyszkowiak,Konrad Burandt,Paweł RadejThe Secret of Tremendous Corporation chidvd Adventure 2015 Sebastian Krzyszkowiak,Konrad Burandt,Paweł Radej"
380150,STASIS,STASIS Adventure THE BROTHERHOODSTASIS 750805 Adventure 2015 THE BROTHERHOOD
380210,Signal to Noise,Signal to Noise Action Solanimus Inc.Signal to Noise idonothack Action 2015 Solanimus Inc.
380360,Tap Tap Infinity,Tap Tap Infinity Action Scary Bee LLCTap Tap Infinity 76561198027947401 Action 2015 Scary Bee LLC
380550,Incandescent,Incandescent Action Stephen CrabbIncandescent EizanAratoFujimaki Action 2015 Stephen Crabb
380560,Spandex Force: Champion Rising,Spandex Force: Champion Rising Casual KarjaSoftSpandex Force: Champion Rising chidvd Casual 2015 KarjaSoft
380570,Axion,Axion Action Droog71Axion chidvd Action 2015 Droog71
380580,SpaceCorn,"SpaceCorn Action Henrique Pegacha,Rafael Lima,Nuno GuerreiroSpaceCorn chidvd Action 2012 Henrique Pegacha,Rafael Lima,Nuno Guerreiro"
380600,Fishing Planet,Fishing Planet Free to Play Fishing Planet LLCFishing Planet 76561198066046412 Free to Play 2015 Fishing Planet LLC
380660,Killing Time at Lightspeed: Enhanced Edition,Killing Time at Lightspeed: Enhanced Edition Adventure GritfishKilling Time at Lightspeed: Enhanced Edition Steamified Adventure 2016 Gritfish
380690,Don'Yoku,Don'Yoku Action Dark-Spot StudioDon'Yoku chidvd Action 2015 Dark-Spot Studio
38070,Coconut Queen,Coconut Queen Casual iWinCoconut Queen helenangel Casual 2009 iWin
380700,Zombie Killtime,Zombie Killtime Action Nicholas MalloryZombie Killtime phrostb Action 2015 Nicholas Mallory
380750,Anima Gate of Memories,Anima Gate of Memories Action Anima ProjectAnima Gate of Memories 76561198048432706 Action 2016 Anima Project
380790,Demon Horde Master,Demon Horde Master Casual HCP GamesDemon Horde Master phrostb Casual 2015 HCP Games
38080,Build-A-Lot,Build-A-Lot Simulation Hip SoftBuild-A-Lot chidvd Simulation 2007 Hip Soft
380840,Teeworlds,Teeworlds Action Teeworlds TeamTeeworlds 76561198054465623 Action 2007 Teeworlds Team
380860,Barbara-ian,Barbara-ian Action OwlbearBarbara-ian 76561198057453677 Action 2017 Owlbear
38090,Build-A-Lot 2,Build-A-Lot 2 Simulation Hip SoftBuild-A-Lot 2 chidvd Simulation 2008 Hip Soft
380990,B.A.D Battle Armor Division,B.A.D Battle Armor Division Action Crian SoftB.A.D Battle Armor Division phrostb Action 2015 Crian Soft
3810,BloodRayne,BloodRayne Action Terminal RealityBloodRayne chidvd Action 2003 Terminal Reality
38100,Build-A-Lot 3,Build-A-Lot 3 Simulation Hip SoftBuild-A-Lot 3 chidvd Simulation 2009 Hip Soft
381010,Orion: A Sci-Fi Visual Novel,Orion: A Sci-Fi Visual Novel Adventure Cylight StudiosOrion: A Sci-Fi Visual Novel chidvd Adventure 2015 Cylight Studios
381020,Sky Rogue,Sky Rogue Action Fractal PhaseSky Rogue harvse Action 2017 Fractal Phase
381050,The Ritual on Weylyn Island,The Ritual on Weylyn Island Action zemaGamezThe Ritual on Weylyn Island Steamified Action 2015 zemaGamez
38110,Build-A-Lot 4,Build-A-Lot 4 Simulation Hip SoftBuild-A-Lot 4 chidvd Simulation 2009 Hip Soft
381100,The Men of Yoshiwara: Kikuya,The Men of Yoshiwara: Kikuya Adventure Dogenzaka LabThe Men of Yoshiwara: Kikuya littlebeautifulbubu Adventure 2015 Dogenzaka Lab
381120,Shoppe Keep,Shoppe Keep Adventure Strange FireShoppe Keep 76561198074644990 Adventure 2016 Strange Fire
381130,Karma,Karma Indie WnMStudioKarma chidvd Indie 2015 WnMStudio
381170,Lost in Paradise,Lost in Paradise Action Elev8 GamesLost in Paradise chidvd Action 2015 Elev8 Games
38120,Farm Frenzy,Farm Frenzy Casual AlawarFarm Frenzy Infixation Casual 2007 Alawar
381220,Hydraulic Empire,Hydraulic Empire Action Batholith EntertainmentHydraulic Empire chidvd Action 2015 Batholith Entertainment
381260,Orion Trail,Orion Trail Adventure Schell GamesOrion Trail 12345678901234567890123456567890 Adventure 2015 Schell Games
38130,Farm Frenzy 2,Farm Frenzy 2 Casual AlawarFarm Frenzy 2 chidvd Casual 2008 Alawar
38140,Farm Frenzy Pizza Party,Farm Frenzy Pizza Party Casual AlawarFarm Frenzy Pizza Party chidvd Casual 2009 Alawar
38150,Farm Frenzy 3,Farm Frenzy 3 Casual AlawarFarm Frenzy 3 chidvd Casual 2009 Alawar
