user_id,user_url,funny,posted,last_edited,item_id,helpful,recommend,sentiment_analysis
Doobuboo,http://steamcommunity.com/id/Doobuboo,1 person found this review funny,Posted July 31.,Last edited July 31.,440,2 of 2 people (100%) found this review helpful,False,1
Doobuboo,http://steamcommunity.com/id/Doobuboo,1 person found this review funny,"Posted April 14, 2015.",,271590,3 of 4 people (75%) found this review helpful,True,2
225544,http://steamcommunity.com/id/225544,2 people found this review funny,"Posted February 7, 2015.",,266010,No ratings yet,True,1
mr_doominater,http://steamcommunity.com/id/mr_doominater,2 people found this review funny,"Posted February 18, 2014.","Last edited February 18, 2014.",108600,5 of 5 people (100%) found this review helpful,True,2
76561198041890746,http://steamcommunity.com/profiles/76561198041890746,1 person found this review funny,Posted May 28.,,270880,0 of 1 people (0%) found this review helpful,True,1
9856743GH131,http://steamcommunity.com/id/9856743GH131,4 people found this review funny,Posted May 29.,Last edited August 25.,48700,46 of 49 people (94%) found this review helpful,True,1
9856743GH131,http://steamcommunity.com/id/9856743GH131,78 people found this review funny,Posted May 27.,Last edited May 27.,8930,76 of 99 people (77%) found this review helpful,True,1
9856743GH131,http://steamcommunity.com/id/9856743GH131,3 people found this review funny,"Posted November 24, 2015.",,417860,10 of 11 people (91%) found this review helpful,True,0
9856743GH131,http://steamcommunity.com/id/9856743GH131,4 people found this review funny,Posted June 26.,,322170,3 of 4 people (75%) found this review helpful,True,2
9856743GH131,http://steamcommunity.com/id/9856743GH131,2 people found this review funny,Posted August 25.,,1250,3 of 5 people (60%) found this review helpful,True,1
9856743GH131,http://steamcommunity.com/id/9856743GH131,1 person found this review funny,Posted June 17.,,422970,6 of 11 people (55%) found this review helpful,True,0
76561198122724739,http://steamcommunity.com/profiles/76561198122724739,1 person found this review funny,"Posted November 8, 2014.",Last edited May 11.,730,3 of 5 people (60%) found this review helpful,True,2
76561198082252530,http://steamcommunity.com/profiles/76561198082252530,5 people found this review funny,"Posted December 13, 2014.","Last edited August 25, 2015.",6060,15 of 15 people (100%) found this review helpful,True,1
sven8910,http://steamcommunity.com/id/sven8910,1 person found this review funny,"Posted May 20, 2014.",,201810,4 of 5 people (80%) found this review helpful,True,1
sven8910,http://steamcommunity.com/id/sven8910,1 person found this review funny,"Posted December 3, 2015.",,359550,2 of 5 people (40%) found this review helpful,False,0
sven8910,http://steamcommunity.com/id/sven8910,1 person found this review funny,"Posted October 16, 2014.","Last edited October 17, 2014.",261640,0 of 1 people (0%) found this review helpful,True,1
76561198052598003,http://steamcommunity.com/profiles/76561198052598003,6 people found this review funny,"Posted December 28, 2015.",,370002,30 of 32 people (94%) found this review helpful,True,2
76561198052598003,http://steamcommunity.com/profiles/76561198052598003,1 person found this review funny,"Posted September 14, 2015.",Last edited July 12.,292030,8 of 9 people (89%) found this review helpful,True,2
timmayc123,http://steamcommunity.com/id/timmayc123,14 people found this review funny,Posted January 12.,,427730,17 of 19 people (89%) found this review helpful,True,2
WagglyBump,http://steamcommunity.com/id/WagglyBump,6 people found this review funny,"Posted February 11, 2015.",,238320,3 of 4 people (75%) found this review helpful,True,2
thedoctorfantastic,http://steamcommunity.com/id/thedoctorfantastic,1 person found this review funny,"Posted January 8, 2015.",,218620,1 of 1 people (100%) found this review helpful,True,2
76561198102246392,http://steamcommunity.com/profiles/76561198102246392,1 person found this review funny,"Posted February 10, 2014.",,440,3 of 3 people (100%) found this review helpful,True,2
dracoblazex,http://steamcommunity.com/id/dracoblazex,1 person found this review funny,Posted March 29.,,384500,4 of 4 people (100%) found this review helpful,True,1
76561198055372428,http://steamcommunity.com/profiles/76561198055372428,284 people found this review funny,"Posted February 1, 2015.","Last edited February 9, 2015.",313120,214 of 245 people (87%) found this review helpful,True,1
76561198055372428,http://steamcommunity.com/profiles/76561198055372428,14 people found this review funny,"Posted December 9, 2014.",,334400,38 of 53 people (72%) found this review helpful,True,2
76561198055372428,http://steamcommunity.com/profiles/76561198055372428,1 person found this review funny,"Posted April 15, 2014.",,271290,No ratings yet,True,2
Aquilla96,http://steamcommunity.com/id/Aquilla96,1 person found this review funny,"Posted December 8, 2015.",,287700,1 of 3 people (33%) found this review helpful,False,1
dragonlore23,http://steamcommunity.com/id/dragonlore23,1 person found this review funny,"Posted April 23, 2014.",,620,2 of 2 people (100%) found this review helpful,True,2
dragonlore23,http://steamcommunity.com/id/dragonlore23,1 person found this review funny,"Posted December 5, 2014.",,91600,No ratings yet,True,2
Steamgaugevqlve,http://steamcommunity.com/id/Steamgaugevqlve,1 person found this review funny,"Posted March 27, 2015.",,319630,1 of 1 people (100%) found this review helpful,True,1
Cloud437,http://steamcommunity.com/id/Cloud437,1 person found this review funny,"Posted September 7, 2013.",,570,5 of 8 people (63%) found this review helpful,True,2
whitecleaver,http://steamcommunity.com/id/whitecleaver,1 person found this review funny,Posted April 26.,,409160,1 of 3 people (33%) found this review helpful,True,1
76561198142969038,http://steamcommunity.com/profiles/76561198142969038,1 person found this review funny,"Posted August 2, 2015.",,730,2 of 2 people (100%) found this review helpful,False,0
76561198142969038,http://steamcommunity.com/profiles/76561198142969038,1 person found this review funny,Posted August 27.,Last edited August 29.,232090,2 of 5 people (40%) found this review helpful,True,0
Kahuzi,http://steamcommunity.com/id/Kahuzi,1 person found this review funny,"Posted March 24, 2015.",,255710,No ratings yet,True,1
76561198094174176,http://steamcommunity.com/profiles/76561198094174176,2 people found this review funny,Posted August 29.,,383180,1 of 3 people (33%) found this review helpful,False,0
76561198094174176,http://steamcommunity.com/profiles/76561198094174176,1 person found this review funny,Posted August 30.,,51100,1 of 4 people (25%) found this review helpful,False,2
76561198094174176,http://steamcommunity.com/profiles/76561198094174176,1 person found this review funny,Posted April 30.,,22300,3 of 9 people (33%) found this review helpful,False,2
76561198094174176,http://steamcommunity.com/profiles/76561198094174176,2 people found this review funny,Posted August 17.,,232090,2 of 9 people (22%) found this review helpful,False,1
76561198091646080,http://steamcommunity.com/profiles/76561198091646080,3 people found this review funny,Posted May 21.,,285920,2 of 6 people (33%) found this review helpful,True,2
76561197970600478,http://steamcommunity.com/profiles/76561197970600478,2 people found this review funny,Posted March 30.,Last edited April 6.,427270,18 of 30 people (60%) found this review helpful,True,1
76561197970600478,http://steamcommunity.com/profiles/76561197970600478,3 people found this review funny,"Posted November 27, 2015.",,232810,7 of 9 people (78%) found this review helpful,False,0
76561197970600478,http://steamcommunity.com/profiles/76561197970600478,4 people found this review funny,Posted February 25.,,348460,10 of 20 people (50%) found this review helpful,True,1
DuffBeer1,http://steamcommunity.com/id/DuffBeer1,1 person found this review funny,"Posted November 16, 2015.",,218620,20 of 21 people (95%) found this review helpful,False,1
Dukinton,http://steamcommunity.com/id/Dukinton,13 people found this review funny,Posted June 14.,,407330,6 of 60 people (10%) found this review helpful,False,1
KoalaJacket,http://steamcommunity.com/id/KoalaJacket,1 person found this review funny,"Posted April 9, 2015.",,248630,52 of 67 people (78%) found this review helpful,False,2
TheJewpocolypse,http://steamcommunity.com/id/TheJewpocolypse,24 people found this review funny,Posted June 20.,,292630,10 of 22 people (45%) found this review helpful,True,1
76561198109249377,http://steamcommunity.com/profiles/76561198109249377,"1,954 people found this review funny","Posted December 4, 2015.","Last edited December 5, 2015.",8930,"1,581 of 1,678 people (94%) found this review helpful",True,1
Big_Dyrone,http://steamcommunity.com/id/Big_Dyrone,1 person found this review funny,"Posted January 16, 2015.",,34900,2 of 3 people (67%) found this review helpful,True,1
76561198064117170,http://steamcommunity.com/profiles/76561198064117170,1 person found this review funny,"Posted November 6, 2015.",,311210,4 of 7 people (57%) found this review helpful,True,2
76561198064117170,http://steamcommunity.com/profiles/76561198064117170,1 person found this review funny,"Posted March 26, 2015.",,730,No ratings yet,True,2
DafuqUL00kinAt,http://steamcommunity.com/id/DafuqUL00kinAt,2 people found this review funny,"Posted June 16, 2015.",,3450,1 of 1 people (100%) found this review helpful,True,1
76561198153599357,http://steamcommunity.com/profiles/76561198153599357,1 person found this review funny,Posted June 25.,,233980,No ratings yet,True,2
masturbationandselfpity,http://steamcommunity.com/id/masturbationandselfpity,5 people found this review funny,"Posted August 2, 2014.",,200510,5 of 6 people (83%) found this review helpful,True,1
EastMud,http://steamcommunity.com/id/EastMud,2 people found this review funny,"Posted December 9, 2015.",,394510,17 of 19 people (89%) found this review helpful,True,0
Totesnotasexoffender,http://steamcommunity.com/id/Totesnotasexoffender,2 people found this review funny,"Posted September 22, 2015.",,209870,1 of 1 people (100%) found this review helpful,True,2
dudutp_20,http://steamcommunity.com/id/dudutp_20,2 people found this review funny,"Posted November 15, 2015.",,269210,3 of 3 people (100%) found this review helpful,True,1
tomanymemesrly,http://steamcommunity.com/id/tomanymemesrly,276 people found this review funny,Posted August 29.,,462930,332 of 379 people (88%) found this review helpful,True,1
BasedGinger,http://steamcommunity.com/id/BasedGinger,1 person found this review funny,"Posted August 9, 2015.",,252490,4 of 4 people (100%) found this review helpful,True,1
Pineapplesarereallytasty,http://steamcommunity.com/id/Pineapplesarereallytasty,2 people found this review funny,"Posted August 23, 2015.",,271590,1 of 4 people (25%) found this review helpful,False,0
LevitatingBacon,http://steamcommunity.com/id/LevitatingBacon,1 person found this review funny,"Posted August 28, 2015.",,205633,3 of 5 people (60%) found this review helpful,True,1
76561198070198541,http://steamcommunity.com/profiles/76561198070198541,1 person found this review funny,Posted July 15.,,375230,5 of 11 people (45%) found this review helpful,True,2
LordfegonIV,http://steamcommunity.com/id/LordfegonIV,4 people found this review funny,"Posted May 30, 2015.",,339280,6 of 11 people (55%) found this review helpful,True,1
76561198067019784,http://steamcommunity.com/profiles/76561198067019784,1 person found this review funny,Posted April 7.,,318430,No ratings yet,True,2
Eigthmark,http://steamcommunity.com/id/Eigthmark,1 person found this review funny,Posted January 13.,,292030,No ratings yet,True,2
Ejay2287,http://steamcommunity.com/id/Ejay2287,1 person found this review funny,"Posted May 23, 2015.",,730,1 of 2 people (50%) found this review helpful,True,2
lookas69,http://steamcommunity.com/id/lookas69,1 person found this review funny,"Posted October 19, 2015.",,274190,5 of 6 people (83%) found this review helpful,True,1
eljong,http://steamcommunity.com/id/eljong,1 person found this review funny,"Posted November 5, 2014.",,250900,1 of 1 people (100%) found this review helpful,True,1
eljong,http://steamcommunity.com/id/eljong,1 person found this review funny,"Posted September 22, 2015.",,113200,1 of 3 people (33%) found this review helpful,True,2
